Date,Machine_ID,Machine_Type,Production_Line,Install_Date,Last_Maintenance_Date,Avg_Error_Count_Monthly,Avg_Lifetime_Years,Plant_Number,Plant_Address
2022-11-30,Machine_1040,CNC,Line_1,2017-03-29,2019-05-09,2,12,PL-123,"Suzhou, China"
2022-11-30,Machine_1041,Lathe,Line_2,2015-06-10,2019-08-17,11,11,PL-123,"Suzhou, China"
2022-11-30,Machine_1042,Lathe,Line_3,2015-12-11,2019-04-12,14,17,PL-123,"Suzhou, China"
2022-11-30,Machine_1043,3D Printer,Line_2,2018-04-15,2019-05-25,4,6,PL-123,"Suzhou, China"
2022-11-30,Machine_1044,Drilling,Line_2,2016-01-26,2019-04-28,8,9,PL-123,"Suzhou, China"
2022-11-30,Machine_1045,CNC,Line_4,2019-07-11,2019-05-30,9,18,PL-123,"Suzhou, China"
2022-11-30,Machine_1046,3D Printer,Line_4,2015-06-07,2019-02-08,9,14,PL-123,"Suzhou, China"
2022-11-30,Machine_1047,Lathe,Line_4,2014-07-17,2019-03-15,11,8,PL-123,"Suzhou, China"
2022-11-30,Machine_1048,Lathe,Line_1,2019-03-12,2019-04-22,13,7,PL-123,"Suzhou, China"
2022-11-30,Machine_1049,Drilling,Line_2,2014-08-14,2019-11-08,13,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1000,CNC,Line_2,2019-08-26,2019-09-09,11,9,PL-123,"Suzhou, China"
2022-12-31,Machine_1001,CNC,Line_1,2017-10-18,2019-01-09,10,14,PL-123,"Suzhou, China"
2022-12-31,Machine_1002,Milling,Line_1,2016-12-07,2019-03-17,9,12,PL-123,"Suzhou, China"
2022-12-31,Machine_1003,CNC,Line_1,2019-09-08,2019-05-03,2,16,PL-123,"Suzhou, China"
2022-12-31,Machine_1004,Drilling,Line_2,2015-10-08,2019-06-17,4,13,PL-123,"Suzhou, China"
2022-12-31,Machine_1005,Milling,Line_2,2015-04-25,2019-11-09,9,11,PL-123,"Suzhou, China"
2022-12-31,Machine_1006,Milling,Line_4,2017-07-11,2019-05-12,4,16,PL-123,"Suzhou, China"
2022-12-31,Machine_1007,Lathe,Line_4,2015-04-21,2019-08-03,8,15,PL-123,"Suzhou, China"
2022-12-31,Machine_1008,Lathe,Line_2,2015-10-26,2019-08-09,10,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1009,CNC,Line_4,2017-02-26,2019-06-30,11,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1010,Milling,Line_1,2015-03-09,2019-08-03,9,19,PL-123,"Suzhou, China"
2022-12-31,Machine_1011,Lathe,Line_3,2015-06-22,2019-10-04,10,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1012,Drilling,Line_4,2017-01-30,2019-10-02,3,6,PL-123,"Suzhou, China"
2022-12-31,Machine_1013,Lathe,Line_2,2015-03-31,2019-08-10,0,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1014,Lathe,Line_4,2016-09-18,2019-05-30,9,8,PL-123,"Suzhou, China"
2022-12-31,Machine_1015,Milling,Line_4,2019-02-07,2019-01-13,4,14,PL-123,"Suzhou, China"
2022-12-31,Machine_1016,Milling,Line_4,2017-02-04,2019-06-29,0,13,PL-123,"Suzhou, China"
2022-12-31,Machine_1017,3D Printer,Line_3,2016-02-11,2019-04-24,5,16,PL-123,"Suzhou, China"
2022-12-31,Machine_1018,Drilling,Line_1,2015-07-13,2019-10-29,11,8,PL-123,"Suzhou, China"
2022-12-31,Machine_1019,Milling,Line_2,2017-10-09,2019-08-04,9,17,PL-123,"Suzhou, China"
2022-12-31,Machine_1020,CNC,Line_3,2017-01-13,2019-10-28,9,8,PL-123,"Suzhou, China"
2022-12-31,Machine_1021,Drilling,Line_2,2018-02-28,2019-12-08,14,11,PL-123,"Suzhou, China"
2022-12-31,Machine_1022,Drilling,Line_2,2015-06-15,2019-06-21,6,18,PL-123,"Suzhou, China"
2022-12-31,Machine_1023,Milling,Line_2,2015-05-01,2019-02-12,0,15,PL-123,"Suzhou, China"
2022-12-31,Machine_1024,Drilling,Line_3,2018-01-17,2019-09-26,9,13,PL-123,"Suzhou, China"
2022-12-31,Machine_1025,Milling,Line_1,2018-11-02,2019-09-17,3,11,PL-123,"Suzhou, China"
2022-12-31,Machine_1026,Lathe,Line_2,2015-12-07,2019-08-01,8,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1027,3D Printer,Line_1,2015-02-04,2019-12-15,12,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1028,Lathe,Line_1,2017-05-02,2019-05-22,0,8,PL-123,"Suzhou, China"
2022-12-31,Machine_1029,Milling,Line_4,2018-09-30,2019-07-03,8,8,PL-123,"Suzhou, China"
2022-12-31,Machine_1030,Milling,Line_3,2014-12-29,2019-05-14,7,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1031,Lathe,Line_3,2014-10-09,2019-11-13,4,10,PL-123,"Suzhou, China"
2022-12-31,Machine_1032,CNC,Line_4,2018-11-04,2019-06-24,5,14,PL-123,"Suzhou, China"
2022-12-31,Machine_1033,CNC,Line_4,2015-01-06,2019-03-28,6,6,PL-123,"Suzhou, China"
2022-12-31,Machine_1034,CNC,Line_1,2016-01-13,2019-06-19,3,15,PL-123,"Suzhou, China"
2022-12-31,Machine_1035,Milling,Line_2,2015-03-20,2019-04-22,13,9,PL-123,"Suzhou, China"
2022-12-31,Machine_1036,Drilling,Line_3,2014-09-01,2019-02-17,13,12,PL-123,"Suzhou, China"
2022-12-31,Machine_1037,Milling,Line_2,2019-04-12,2019-05-06,5,19,PL-123,"Suzhou, China"
2022-12-31,Machine_1038,Drilling,Line_2,2015-05-11,2019-07-21,6,7,PL-123,"Suzhou, China"
2022-12-31,Machine_1039,Lathe,Line_4,2015-04-10,2019-07-01,10,13,PL-123,"Suzhou, China"
2022-12-31,Machine_1040,3D Printer,Line_2,2017-07-18,2019-01-21,14,11,PL-123,"Suzhou, China"
2022-12-31,Machine_1041,Drilling,Line_1,2018-06-26,2019-08-30,5,13,PL-123,"Suzhou, China"
2022-12-31,Machine_1042,CNC,Line_4,2016-07-04,2019-02-15,10,5,PL-123,"Suzhou, China"
2022-12-31,Machine_1043,Milling,Line_2,2014-11-28,2019-02-26,12,9,PL-123,"Suzhou, China"
2022-12-31,Machine_1044,Lathe,Line_4,2016-07-30,2019-12-05,14,16,PL-123,"Suzhou, China"
2022-12-31,Machine_1045,CNC,Line_1,2019-03-15,2019-03-26,11,17,PL-123,"Suzhou, China"
2022-12-31,Machine_1046,Lathe,Line_1,2018-01-05,2019-12-11,5,7,PL-123,"Suzhou, China"
2022-12-31,Machine_1047,3D Printer,Line_2,2014-10-22,2019-02-25,1,8,PL-123,"Suzhou, China"
2022-12-31,Machine_1048,Milling,Line_4,2018-04-12,2019-06-14,4,8,PL-123,"Suzhou, China"
2022-12-31,Machine_1049,Milling,Line_2,2016-11-24,2019-05-05,2,15,PL-123,"Suzhou, China"
2023-01-31,Machine_1000,3D Printer,Line_2,2019-06-24,2019-09-21,6,16,PL-123,"Suzhou, China"
2023-01-31,Machine_1001,Milling,Line_4,2019-05-08,2019-05-19,3,11,PL-123,"Suzhou, China"
2023-01-31,Machine_1002,Drilling,Line_2,2018-05-31,2019-03-20,0,14,PL-123,"Suzhou, China"
2023-01-31,Machine_1003,Lathe,Line_1,2018-07-02,2019-01-04,11,15,PL-123,"Suzhou, China"
2023-01-31,Machine_1004,CNC,Line_4,2016-01-06,2019-02-23,11,12,PL-123,"Suzhou, China"
2023-01-31,Machine_1005,3D Printer,Line_4,2017-05-08,2019-11-24,5,15,PL-123,"Suzhou, China"
2023-01-31,Machine_1006,Drilling,Line_4,2018-10-19,2019-02-25,5,14,PL-123,"Suzhou, China"
2023-01-31,Machine_1007,CNC,Line_4,2016-10-13,2019-10-07,6,9,PL-123,"Suzhou, China"
2023-01-31,Machine_1008,CNC,Line_2,2014-12-28,2019-12-14,14,17,PL-123,"Suzhou, China"
2023-01-31,Machine_1009,3D Printer,Line_2,2018-06-15,2019-11-29,10,17,PL-123,"Suzhou, China"
2023-01-31,Machine_1010,Drilling,Line_1,2017-10-06,2019-12-08,7,16,PL-123,"Suzhou, China"
2023-01-31,Machine_1011,CNC,Line_3,2017-07-17,2019-07-12,14,14,PL-123,"Suzhou, China"
2023-01-31,Machine_1012,CNC,Line_3,2018-06-06,2019-12-10,2,11,PL-123,"Suzhou, China"
2023-01-31,Machine_1013,Drilling,Line_1,2018-08-19,2019-01-10,13,7,PL-123,"Suzhou, China"
2023-01-31,Machine_1014,Milling,Line_3,2015-09-22,2019-07-04,5,7,PL-123,"Suzhou, China"
2023-01-31,Machine_1015,CNC,Line_1,2018-01-27,2019-01-30,9,7,PL-123,"Suzhou, China"
2023-01-31,Machine_1016,Lathe,Line_2,2017-03-06,2019-06-06,1,16,PL-123,"Suzhou, China"
2023-01-31,Machine_1017,Drilling,Line_4,2016-12-31,2019-10-08,12,8,PL-123,"Suzhou, China"
2023-01-31,Machine_1018,CNC,Line_4,2017-03-16,2019-07-12,13,10,PL-123,"Suzhou, China"
2023-01-31,Machine_1019,3D Printer,Line_2,2017-06-25,2019-10-23,8,19,PL-123,"Suzhou, China"
2023-01-31,Machine_1020,Lathe,Line_4,2017-12-06,2019-04-22,1,9,PL-123,"Suzhou, China"
2023-01-31,Machine_1021,CNC,Line_4,2018-02-03,2019-07-21,2,12,PL-123,"Suzhou, China"
2023-01-31,Machine_1022,Lathe,Line_3,2015-07-14,2019-04-10,11,18,PL-123,"Suzhou, China"
2023-01-31,Machine_1023,Lathe,Line_2,2016-07-04,2019-04-23,14,18,PL-123,"Suzhou, China"
2023-01-31,Machine_1024,Milling,Line_3,2018-04-28,2019-07-14,14,16,PL-123,"Suzhou, China"
2023-01-31,Machine_1025,Lathe,Line_3,2015-07-20,2019-10-16,12,17,PL-123,"Suzhou, China"
2023-01-31,Machine_1026,Milling,Line_4,2014-08-03,2019-01-13,9,9,PL-123,"Suzhou, China"
2023-01-31,Machine_1027,Drilling,Line_4,2014-10-24,2019-03-21,11,15,PL-123,"Suzhou, China"
2023-01-31,Machine_1028,Milling,Line_2,2015-01-28,2019-07-15,11,16,PL-123,"Suzhou, China"
2023-01-31,Machine_1029,3D Printer,Line_4,2016-11-28,2019-04-08,1,9,PL-123,"Suzhou, China"
2023-01-31,Machine_1030,CNC,Line_4,2018-05-12,2019-02-19,8,18,PL-123,"Suzhou, China"
2023-01-31,Machine_1031,Drilling,Line_2,2015-02-12,2019-01-22,0,14,PL-123,"Suzhou, China"
2023-01-31,Machine_1032,Drilling,Line_4,2017-10-07,2019-09-19,4,6,PL-123,"Suzhou, China"
2023-01-31,Machine_1033,3D Printer,Line_3,2016-08-08,2019-04-21,0,16,PL-123,"Suzhou, China"
2023-01-31,Machine_1034,Milling,Line_2,2015-08-07,2019-05-16,4,15,PL-123,"Suzhou, China"
2023-01-31,Machine_1035,CNC,Line_4,2018-01-31,2019-08-22,7,15,PL-123,"Suzhou, China"
2023-01-31,Machine_1036,Milling,Line_1,2017-11-27,2019-06-19,7,9,PL-123,"Suzhou, China"
2023-01-31,Machine_1037,Lathe,Line_2,2015-01-25,2019-04-05,10,19,PL-123,"Suzhou, China"
2023-01-31,Machine_1038,Milling,Line_2,2018-06-13,2019-03-25,7,16,PL-123,"Suzhou, China"
2023-01-31,Machine_1039,Drilling,Line_1,2019-04-16,2019-10-24,1,11,PL-123,"Suzhou, China"
2023-01-31,Machine_1040,CNC,Line_4,2018-12-28,2019-08-20,7,6,PL-123,"Suzhou, China"
2023-01-31,Machine_1041,Milling,Line_4,2016-10-09,2019-01-20,11,18,PL-123,"Suzhou, China"
2023-01-31,Machine_1042,CNC,Line_2,2019-02-08,2019-01-16,4,17,PL-123,"Suzhou, China"
2023-01-31,Machine_1043,CNC,Line_2,2017-05-28,2019-11-02,14,10,PL-123,"Suzhou, China"
2023-01-31,Machine_1044,Lathe,Line_4,2019-04-28,2019-06-28,0,11,PL-123,"Suzhou, China"
2023-01-31,Machine_1045,Lathe,Line_4,2016-10-19,2019-08-06,6,9,PL-123,"Suzhou, China"
2023-01-31,Machine_1046,Drilling,Line_3,2016-07-13,2019-01-30,12,13,PL-123,"Suzhou, China"
2023-01-31,Machine_1047,3D Printer,Line_2,2014-11-15,2019-07-06,5,18,PL-123,"Suzhou, China"
2023-01-31,Machine_1048,CNC,Line_2,2014-10-12,2019-11-14,4,8,PL-123,"Suzhou, China"
2023-01-31,Machine_1049,3D Printer,Line_1,2017-12-31,2019-10-15,0,18,PL-123,"Suzhou, China"
2023-02-28,Machine_1000,Drilling,Line_3,2015-12-30,2019-05-01,13,18,PL-123,"Suzhou, China"
2023-02-28,Machine_1001,CNC,Line_4,2018-08-07,2019-11-05,13,17,PL-123,"Suzhou, China"
2023-02-28,Machine_1002,CNC,Line_3,2014-12-03,2019-10-27,0,14,PL-123,"Suzhou, China"
2023-02-28,Machine_1003,3D Printer,Line_4,2018-04-22,2019-03-21,5,19,PL-123,"Suzhou, China"
2023-02-28,Machine_1004,Milling,Line_4,2015-12-26,2019-01-19,9,5,PL-123,"Suzhou, China"
2023-02-28,Machine_1005,Lathe,Line_3,2018-09-02,2019-09-15,11,18,PL-123,"Suzhou, China"
2023-02-28,Machine_1006,Milling,Line_2,2015-08-19,2019-12-08,6,12,PL-123,"Suzhou, China"
2023-02-28,Machine_1007,3D Printer,Line_4,2018-12-23,2019-02-01,9,19,PL-123,"Suzhou, China"
2023-02-28,Machine_1008,Lathe,Line_3,2018-10-06,2019-06-27,9,12,PL-123,"Suzhou, China"
2023-02-28,Machine_1009,Milling,Line_1,2016-09-29,2019-01-25,0,11,PL-123,"Suzhou, China"
2023-02-28,Machine_1010,Lathe,Line_3,2016-09-16,2019-10-22,8,12,PL-123,"Suzhou, China"
2023-02-28,Machine_1011,CNC,Line_1,2018-02-03,2019-08-26,14,6,PL-123,"Suzhou, China"
2023-02-28,Machine_1012,Milling,Line_4,2015-03-09,2019-11-16,3,7,PL-123,"Suzhou, China"
2023-02-28,Machine_1013,Lathe,Line_3,2016-05-16,2019-08-11,4,13,PL-123,"Suzhou, China"
2023-02-28,Machine_1014,Lathe,Line_3,2015-02-11,2019-11-27,1,5,PL-123,"Suzhou, China"
2023-02-28,Machine_1015,Lathe,Line_1,2018-03-15,2019-12-15,13,12,PL-123,"Suzhou, China"
2023-02-28,Machine_1016,Milling,Line_3,2019-06-03,2019-12-19,11,12,PL-123,"Suzhou, China"
2023-02-28,Machine_1017,Drilling,Line_3,2016-09-04,2019-12-02,9,11,PL-123,"Suzhou, China"
2023-02-28,Machine_1018,Milling,Line_4,2019-05-06,2019-07-27,12,17,PL-123,"Suzhou, China"
2023-02-28,Machine_1019,3D Printer,Line_3,2016-02-19,2019-11-28,7,18,PL-123,"Suzhou, China"
2023-02-28,Machine_1020,Milling,Line_2,2017-09-24,2019-08-02,13,15,PL-123,"Suzhou, China"
2023-02-28,Machine_1021,Lathe,Line_1,2018-02-12,2019-04-22,1,9,PL-123,"Suzhou, China"
2023-02-28,Machine_1022,CNC,Line_3,2018-08-09,2019-11-10,2,8,PL-123,"Suzhou, China"
2023-02-28,Machine_1023,Milling,Line_1,2018-09-12,2019-03-05,14,14,PL-123,"Suzhou, China"
2023-02-28,Machine_1024,Milling,Line_1,2015-11-16,2019-06-21,11,14,PL-123,"Suzhou, China"
2023-02-28,Machine_1025,Lathe,Line_1,2014-08-11,2019-11-11,14,17,PL-123,"Suzhou, China"
2023-02-28,Machine_1026,CNC,Line_3,2016-07-05,2019-09-22,8,19,PL-123,"Suzhou, China"
2023-02-28,Machine_1027,CNC,Line_3,2014-08-22,2019-02-09,1,14,PL-123,"Suzhou, China"
2023-02-28,Machine_1028,3D Printer,Line_1,2017-09-03,2019-02-02,13,18,PL-123,"Suzhou, China"
2023-02-28,Machine_1029,Milling,Line_2,2018-01-05,2019-10-31,5,14,PL-123,"Suzhou, China"
2023-02-28,Machine_1030,CNC,Line_1,2016-01-20,2019-09-30,11,10,PL-123,"Suzhou, China"
2023-02-28,Machine_1031,CNC,Line_2,2015-12-01,2019-11-19,3,16,PL-123,"Suzhou, China"
2023-02-28,Machine_1032,Drilling,Line_1,2015-04-08,2019-10-08,6,15,PL-123,"Suzhou, China"
2023-02-28,Machine_1033,Drilling,Line_4,2017-01-02,2019-01-04,13,5,PL-123,"Suzhou, China"
2023-02-28,Machine_1034,CNC,Line_1,2015-05-24,2019-06-09,13,17,PL-123,"Suzhou, China"
2023-02-28,Machine_1035,3D Printer,Line_1,2017-10-21,2019-03-12,5,9,PL-123,"Suzhou, China"
2023-02-28,Machine_1036,CNC,Line_3,2018-06-19,2019-09-26,9,18,PL-123,"Suzhou, China"
2023-02-28,Machine_1037,Lathe,Line_2,2019-09-12,2019-05-02,13,8,PL-123,"Suzhou, China"
2023-02-28,Machine_1038,Milling,Line_4,2016-07-01,2019-05-05,8,8,PL-123,"Suzhou, China"
2023-02-28,Machine_1039,3D Printer,Line_2,2015-01-20,2019-12-16,13,11,PL-123,"Suzhou, China"
2023-02-28,Machine_1040,Lathe,Line_4,2018-06-04,2019-03-06,8,13,PL-123,"Suzhou, China"
2023-02-28,Machine_1041,3D Printer,Line_1,2017-02-27,2019-11-15,9,12,PL-123,"Suzhou, China"
2023-02-28,Machine_1042,Lathe,Line_3,2018-08-19,2019-11-01,3,15,PL-123,"Suzhou, China"
2023-02-28,Machine_1043,Milling,Line_3,2017-07-08,2019-08-02,0,17,PL-123,"Suzhou, China"
2023-02-28,Machine_1044,Milling,Line_2,2019-03-31,2019-05-16,1,18,PL-123,"Suzhou, China"
2023-02-28,Machine_1045,Drilling,Line_3,2015-12-29,2019-04-27,7,16,PL-123,"Suzhou, China"
2023-02-28,Machine_1046,Lathe,Line_2,2019-07-29,2019-08-02,13,12,PL-123,"Suzhou, China"
2023-02-28,Machine_1047,Drilling,Line_2,2014-08-02,2019-01-08,9,9,PL-123,"Suzhou, China"
2023-02-28,Machine_1048,Lathe,Line_4,2014-08-05,2019-11-04,7,10,PL-123,"Suzhou, China"
2023-02-28,Machine_1049,Drilling,Line_2,2018-07-03,2019-03-21,13,6,PL-123,"Suzhou, China"
2023-03-31,Machine_1000,Milling,Line_4,2019-03-05,2019-03-27,14,17,PL-123,"Suzhou, China"
2023-03-31,Machine_1001,3D Printer,Line_3,2015-01-07,2019-12-09,1,15,PL-123,"Suzhou, China"
2023-03-31,Machine_1002,Drilling,Line_2,2015-03-12,2019-02-28,3,18,PL-123,"Suzhou, China"
2023-03-31,Machine_1003,Lathe,Line_2,2017-09-16,2019-12-08,0,7,PL-123,"Suzhou, China"
2023-03-31,Machine_1004,Lathe,Line_1,2019-03-06,2019-05-03,6,9,PL-123,"Suzhou, China"
2023-03-31,Machine_1005,Milling,Line_2,2016-01-09,2019-10-21,3,6,PL-123,"Suzhou, China"
2023-03-31,Machine_1006,Lathe,Line_2,2018-09-26,2019-06-10,10,7,PL-123,"Suzhou, China"
2023-03-31,Machine_1007,CNC,Line_1,2017-04-15,2019-11-26,13,8,PL-123,"Suzhou, China"
2023-03-31,Machine_1008,3D Printer,Line_1,2018-06-27,2019-09-21,7,10,PL-123,"Suzhou, China"
2023-03-31,Machine_1009,Drilling,Line_3,2018-10-03,2019-09-09,8,9,PL-123,"Suzhou, China"
2023-03-31,Machine_1010,3D Printer,Line_2,2019-02-20,2019-02-17,11,14,PL-123,"Suzhou, China"
2023-03-31,Machine_1011,Milling,Line_3,2017-01-25,2019-11-01,8,8,PL-123,"Suzhou, China"
2023-03-31,Machine_1012,Drilling,Line_3,2018-03-18,2019-02-07,2,17,PL-123,"Suzhou, China"
2023-03-31,Machine_1013,Drilling,Line_1,2017-04-20,2019-06-25,4,19,PL-123,"Suzhou, China"
2023-03-31,Machine_1014,CNC,Line_4,2019-09-01,2019-10-27,5,6,PL-123,"Suzhou, China"
2023-03-31,Machine_1015,Milling,Line_3,2019-04-22,2019-08-25,5,16,PL-123,"Suzhou, China"
2023-03-31,Machine_1016,Lathe,Line_4,2016-06-01,2019-02-18,9,15,PL-123,"Suzhou, China"
2023-03-31,Machine_1017,CNC,Line_2,2019-01-18,2019-11-10,7,9,PL-123,"Suzhou, China"
2023-03-31,Machine_1018,CNC,Line_1,2017-09-05,2019-08-10,5,9,PL-123,"Suzhou, China"
2023-03-31,Machine_1019,3D Printer,Line_2,2017-07-11,2019-04-07,5,15,PL-123,"Suzhou, China"
2023-03-31,Machine_1020,3D Printer,Line_2,2019-05-13,2019-06-09,3,11,PL-123,"Suzhou, China"
2023-03-31,Machine_1021,3D Printer,Line_1,2018-11-07,2019-08-12,6,5,PL-123,"Suzhou, China"
2023-03-31,Machine_1022,CNC,Line_2,2018-08-30,2019-04-12,13,8,PL-123,"Suzhou, China"
2023-03-31,Machine_1023,Lathe,Line_1,2018-07-17,2019-05-17,13,15,PL-123,"Suzhou, China"
2023-03-31,Machine_1024,Drilling,Line_4,2016-11-12,2019-01-21,7,9,PL-123,"Suzhou, China"
2023-03-31,Machine_1025,3D Printer,Line_2,2017-05-04,2019-11-12,2,12,PL-123,"Suzhou, China"
2023-03-31,Machine_1026,Lathe,Line_1,2015-04-14,2019-04-12,6,16,PL-123,"Suzhou, China"
2023-03-31,Machine_1027,Milling,Line_3,2015-02-08,2019-12-21,2,19,PL-123,"Suzhou, China"
2023-03-31,Machine_1028,3D Printer,Line_2,2016-08-01,2019-06-11,7,16,PL-123,"Suzhou, China"
2023-03-31,Machine_1029,Drilling,Line_4,2016-09-16,2019-04-25,0,12,PL-123,"Suzhou, China"
2023-03-31,Machine_1030,Milling,Line_1,2017-05-19,2019-07-27,0,5,PL-123,"Suzhou, China"
2023-03-31,Machine_1031,Milling,Line_2,2019-08-04,2019-06-08,13,9,PL-123,"Suzhou, China"
2023-03-31,Machine_1032,Drilling,Line_2,2014-12-07,2019-02-27,5,14,PL-123,"Suzhou, China"
2023-03-31,Machine_1033,3D Printer,Line_2,2019-04-01,2019-04-22,9,5,PL-123,"Suzhou, China"
2023-03-31,Machine_1034,CNC,Line_4,2017-05-07,2019-01-19,8,5,PL-123,"Suzhou, China"
2023-03-31,Machine_1035,Drilling,Line_1,2019-01-14,2019-09-06,11,6,PL-123,"Suzhou, China"
2023-03-31,Machine_1036,Drilling,Line_3,2017-01-31,2019-05-25,13,6,PL-123,"Suzhou, China"
2023-03-31,Machine_1037,Drilling,Line_3,2016-04-02,2019-07-20,3,19,PL-123,"Suzhou, China"
2023-03-31,Machine_1038,Milling,Line_3,2017-09-15,2019-11-27,5,19,PL-123,"Suzhou, China"
2023-03-31,Machine_1039,Lathe,Line_1,2016-08-20,2019-10-02,11,13,PL-123,"Suzhou, China"
2023-03-31,Machine_1040,CNC,Line_3,2016-05-25,2019-10-01,4,8,PL-123,"Suzhou, China"
2023-03-31,Machine_1041,3D Printer,Line_4,2016-01-23,2019-08-14,11,7,PL-123,"Suzhou, China"
2023-03-31,Machine_1042,3D Printer,Line_1,2018-11-26,2019-01-28,14,15,PL-123,"Suzhou, China"
2023-03-31,Machine_1043,Lathe,Line_2,2018-03-25,2019-09-14,0,5,PL-123,"Suzhou, China"
2023-03-31,Machine_1044,Drilling,Line_4,2017-10-08,2019-04-11,5,16,PL-123,"Suzhou, China"
2023-03-31,Machine_1045,CNC,Line_2,2017-08-06,2019-11-04,8,6,PL-123,"Suzhou, China"
2023-03-31,Machine_1046,3D Printer,Line_3,2018-12-30,2019-10-21,14,10,PL-123,"Suzhou, China"
2023-03-31,Machine_1047,3D Printer,Line_4,2016-06-17,2019-02-15,14,13,PL-123,"Suzhou, China"
2023-03-31,Machine_1048,Drilling,Line_1,2016-12-18,2019-03-08,11,9,PL-123,"Suzhou, China"
2023-03-31,Machine_1049,Lathe,Line_4,2018-03-22,2019-09-09,2,8,PL-123,"Suzhou, China"
2023-04-30,Machine_1000,CNC,Line_2,2015-09-06,2019-09-09,10,17,PL-123,"Suzhou, China"
2023-04-30,Machine_1001,Lathe,Line_1,2015-02-22,2019-02-01,14,9,PL-123,"Suzhou, China"
2023-04-30,Machine_1002,Lathe,Line_4,2016-02-16,2019-12-08,2,13,PL-123,"Suzhou, China"
2023-04-30,Machine_1003,CNC,Line_4,2015-05-20,2019-07-01,13,16,PL-123,"Suzhou, China"
2023-04-30,Machine_1004,CNC,Line_4,2014-09-27,2019-04-08,1,17,PL-123,"Suzhou, China"
2023-04-30,Machine_1005,3D Printer,Line_4,2014-09-25,2019-05-26,12,11,PL-123,"Suzhou, China"
2023-04-30,Machine_1006,3D Printer,Line_1,2016-07-16,2019-04-08,3,12,PL-123,"Suzhou, China"
2023-04-30,Machine_1007,CNC,Line_2,2016-07-11,2019-09-12,9,19,PL-123,"Suzhou, China"
2023-04-30,Machine_1008,Milling,Line_4,2015-10-06,2019-04-07,2,8,PL-123,"Suzhou, China"
2023-04-30,Machine_1009,3D Printer,Line_1,2018-11-14,2019-01-13,11,15,PL-123,"Suzhou, China"
2023-04-30,Machine_1010,Milling,Line_2,2019-03-24,2019-07-17,1,12,PL-123,"Suzhou, China"
2023-04-30,Machine_1011,CNC,Line_4,2015-02-09,2019-11-08,0,10,PL-123,"Suzhou, China"
2023-04-30,Machine_1012,3D Printer,Line_2,2017-10-11,2019-02-25,2,9,PL-123,"Suzhou, China"
2023-04-30,Machine_1013,Lathe,Line_2,2019-05-19,2019-04-16,9,17,PL-123,"Suzhou, China"
2023-04-30,Machine_1014,CNC,Line_1,2016-02-21,2019-01-26,5,16,PL-123,"Suzhou, China"
2023-04-30,Machine_1015,Drilling,Line_2,2014-09-03,2019-07-11,8,11,PL-123,"Suzhou, China"
2023-04-30,Machine_1016,Milling,Line_1,2016-03-26,2019-06-13,10,10,PL-123,"Suzhou, China"
2023-04-30,Machine_1017,CNC,Line_4,2014-10-18,2019-12-14,4,7,PL-123,"Suzhou, China"
2023-04-30,Machine_1018,CNC,Line_2,2017-10-24,2019-10-19,14,9,PL-123,"Suzhou, China"
2023-04-30,Machine_1019,3D Printer,Line_2,2018-09-03,2019-03-16,2,13,PL-123,"Suzhou, China"
2023-04-30,Machine_1020,3D Printer,Line_3,2016-04-18,2019-06-25,13,11,PL-123,"Suzhou, China"
2023-04-30,Machine_1021,3D Printer,Line_4,2018-12-27,2019-03-16,4,16,PL-123,"Suzhou, China"
2023-04-30,Machine_1022,Drilling,Line_4,2014-10-25,2019-03-19,4,8,PL-123,"Suzhou, China"
2023-04-30,Machine_1023,3D Printer,Line_3,2017-07-05,2019-11-23,4,11,PL-123,"Suzhou, China"
2023-04-30,Machine_1024,CNC,Line_3,2018-08-05,2019-04-01,11,9,PL-123,"Suzhou, China"
2023-04-30,Machine_1025,3D Printer,Line_1,2019-03-10,2019-01-29,11,15,PL-123,"Suzhou, China"
2023-04-30,Machine_1026,Lathe,Line_1,2016-01-16,2019-05-20,6,17,PL-123,"Suzhou, China"
2023-04-30,Machine_1027,3D Printer,Line_2,2016-10-09,2019-02-06,4,19,PL-123,"Suzhou, China"
2023-04-30,Machine_1028,Drilling,Line_2,2017-06-15,2019-09-09,6,6,PL-123,"Suzhou, China"
2023-04-30,Machine_1029,Lathe,Line_2,2016-05-15,2019-06-22,8,17,PL-123,"Suzhou, China"
2023-04-30,Machine_1030,CNC,Line_2,2014-10-13,2019-01-27,4,10,PL-123,"Suzhou, China"
2023-04-30,Machine_1031,CNC,Line_1,2015-03-24,2019-07-28,1,11,PL-123,"Suzhou, China"
2023-04-30,Machine_1032,Milling,Line_4,2018-01-04,2019-09-09,4,12,PL-123,"Suzhou, China"
2023-04-30,Machine_1033,Lathe,Line_2,2018-01-28,2019-11-06,7,10,PL-123,"Suzhou, China"
2023-04-30,Machine_1034,Milling,Line_4,2016-07-19,2019-09-27,11,12,PL-123,"Suzhou, China"
